begin
"57520";"广东休闲娱乐" ; "893" ; "广州" ; "番禺区" ; "广州市" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57520.html"
"58068";"郑州锦艺城购物中心王府井西出口广场" ; "2148" ; "郑州" ; "中原区" ; "河南省郑州市中原区棉纺西路4附3" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_58068.html"
"58814";"河南博物院西配楼多功能厅" ; "2148" ; "郑州" ; "金水区" ; "河南省郑州市金水区农业路8号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_58814.html"
"58981";"奥帕拉拉水公园" ; "2148" ; "郑州" ; "荥阳市" ; "中原西路与商隐路交汇处香堤湾温泉南侧" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_58981.html"
"59123";"永威城营销中心" ; "2148" ; "郑州" ; "管城回族区" ; "中州大道与南三环交叉口南500米永威城营销中心" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59123.html"
"59171";"中牟万滩锦弘国际" ; "2148" ; "郑州" ; "中牟县" ; "河南中牟县" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59171.html"
"59240";"郑州国际会展中心展厅一楼 " ; "2148" ; "郑州" ; "管城回族区" ; "中国郑州市郑东新区商务内环路中央公园1号" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_59240.html"
"59266";"河南省体育中心南广场" ; "2148" ; "郑州" ; "惠济区" ; "惠济区长兴路38号(近三全路)" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59266.html"
"59436";"橄榄城都市广场" ; "2148" ; "郑州" ; "二七区" ; "南三环连云路交汇处东南角" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59436.html"
"59634";"古柏渡飞黄旅游区" ; "2148" ; "郑州" ; "荥阳市" ; "荥阳市西北15公里王村镇境内" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59634.html"
"59640";"Cavalia白色顶棚（中原福塔西广场）" ; "2148" ; "郑州" ; "管城回族区" ; "郑州市管城回族区 中原福塔西广场" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59640.html"
"59665";"河南电视台8号演播厅《武林风》" ; "2148" ; "郑州" ; "金水区" ; "郑州市花园路与连霍高速交叉口路西" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59665.html"
"59666";"良库先锋剧场" ; "2148" ; "郑州" ; "金水区" ; "北环路与南阳路交叉口向西良库工舍" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59666.html"
"291";"广西壮族自治区体育场" ; "2024" ; "南宁" ; "兴宁区" ; "人民公园旁" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_291.html"
"722";"南宁体育场" ; "2024" ; "南宁" ; "兴宁区" ; "南宁体育场" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_722.html"
"736";"广西青秀山" ; "2024" ; "南宁" ; "青秀区" ; "广西青秀山" ; "景区" ; " 未知" ; "1" ; "http://venue.damai.cn/venue_736.html"
"869";"南宁剧场" ; "2024" ; "南宁" ; "江南区" ; "星光大道4号南宁剧场" ; "剧场" ; " 音乐会/话剧" ; "5" ; "http://venue.damai.cn/venue_869.html"
"938";"南宁皇嘉凯歌大剧院" ; "2024" ; "南宁" ; "兴宁区" ; "南宁皇嘉凯歌大剧院" ; "剧场" ; " 音乐会/话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_938.html"
"1023";"广西体育馆" ; "2024" ; "南宁" ; "兴宁区" ; "广西壮族自治区南宁市星光大道3号" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_1023.html"
"1083";"南宁民歌广场" ; "2024" ; "南宁" ; "兴宁区" ; "广西壮族自治区南宁市市辖区" ; "广场" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1083.html"
"1120";"南宁市人民大会堂" ; "2024" ; "南宁" ; "青秀区" ; "南宁市青秀区民族大道" ; "多功能厅" ; " 演唱会/音乐会/话剧/歌剧/舞蹈芭蕾" ; "0" ; "http://venue.damai.cn/venue_1120.html"
"1179";"南宁国际会展中心" ; "2024" ; "南宁" ; "江南区" ; "南宁市民族大道106号" ; "会展中心" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1179.html"
"1245";"江南体育馆" ; "2024" ; "南宁" ; "江南区" ; "星光大道3号" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_1245.html"
"1539";"King of LIVE " ; "2024" ; "南宁" ; "西乡塘区" ; "北湖明秀路口" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1539.html"
"1622";"广西音乐厅（广西民族艺术宫）" ; "2024" ; "南宁" ; "兴宁区" ; "广西南宁市民族大道49-2号" ; "未知" ; " 未知" ; "1" ; "http://venue.damai.cn/venue_1622.html"
"1633";"大明山" ; "2024" ; "南宁" ; "武鸣县" ; "南宁市武鸣县两江镇" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1633.html"
"52977";"广西横县茉莉花文化公园" ; "2024" ; "南宁" ; "兴宁区" ; "广西横县" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_52977.html"
"53017";"广西横县迎宣西路县体育馆前广场" ; "2024" ; "南宁" ; "横县" ; "南宁市横县迎宣西路" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53017.html"
"53025";"广西体育中心体育场" ; "2024" ; "南宁" ; "良庆区" ; "广西壮族自治区南宁市良庆区" ; "未知" ; " 未知" ; "1" ; "http://venue.damai.cn/venue_53025.html"
"53095";"中国票务在线" ; "2024" ; "南宁" ; "兴宁区" ; "中国票务在线" ; "其他" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_53095.html"
"53130";"南宁体育馆" ; "2024" ; "南宁" ; "江南区" ; "南宁市市辖区" ; "体育场馆" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_53130.html"
"53215";"中青亲子动漫双休日剧场" ; "2024" ; "南宁" ; "兴宁区" ; "南宁市金州路22号教育局院内" ; "剧场" ; " 儿童亲子" ; "0" ; "http://venue.damai.cn/venue_53215.html"
"53399";"广西幼儿师范高等专科学校" ; "2024" ; "南宁" ; "青秀区" ; "广西南宁市民族大道77号" ; "其他" ; " 话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_53399.html"
"53408";"南鹰宾馆礼堂" ; "2024" ; "南宁" ; "江南区" ; "南宁市双拥路20号" ; "其他" ; " 话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_53408.html"
"53510";"南宁市中小学校外教育活动中心" ; "2024" ; "南宁" ; "青秀区" ; "金洲路22" ; "其他" ; " 舞蹈芭蕾" ; "0" ; "http://venue.damai.cn/venue_53510.html"
"53511";"广西体育场" ; "2024" ; "南宁" ; "兴宁区" ; "公园路5号" ; "体育场馆" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_53511.html"
"53632";"南宁万达影城" ; "2024" ; "南宁" ; "兴宁区" ; "广西省南宁市兴宁区青云街18号万达商业广场三层" ; "影院" ; " 戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_53632.html"
"53841";"金城江体育场" ; "2024" ; "南宁" ; "兴宁区" ; "新建路99" ; "体育场馆" ; " 演唱会/音乐会" ; "0" ; "http://venue.damai.cn/venue_53841.html"
"54093";"横县国泰综合大楼礼堂" ; "2024" ; "南宁" ; "横县" ; "茉莉花大道国泰综合大楼1号楼（横州国际大酒店旁）" ; "多功能厅" ; " 音乐会/话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_54093.html"
"54198";"广西人民会堂" ; "2024" ; "南宁" ; "青秀区" ; "南宁青秀区民族大道 " ; "多功能厅" ; " 音乐会" ; "0" ; "http://venue.damai.cn/venue_54198.html"
"54321";"南宁剧场（小馆）" ; "2024" ; "南宁" ; "江南区" ; "星光大道4号南宁剧场" ; "剧场" ; " 话剧" ; "0" ; "http://venue.damai.cn/venue_54321.html"
"54374";"广西体育中心体育馆" ; "2024" ; "南宁" ; "良庆区" ; "广西壮族自治区南宁市良庆区" ; "体育场馆" ; " 演唱会" ; "1" ; "http://venue.damai.cn/venue_54374.html"
"54391";"候朋现场" ; "2024" ; "南宁" ; "青秀区" ; "南宁西乡塘区北湖明秀路口明湖大厦地下停车场内（师范学院明秀校区旁，三品王楼下进入）KING OF LIVE候朋现场" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54391.html"
"54425";"鑫伟万豪酒店" ; "2024" ; "南宁" ; "青秀区" ; "南宁市青秀区民族大道131号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54425.html"
"54551";"广西民族博物馆园区" ; "2024" ; "南宁" ; "青秀区" ; "南宁市青秀区青环路11号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54551.html"
"55162";"凤岭儿童公园" ; "2024" ; "南宁" ; "青秀区" ; "南宁市青秀区云景路25号" ; "公园" ; " 未知" ; "2" ; "http://venue.damai.cn/venue_55162.html"
"55213";"南宁花花大世界" ; "2024" ; "南宁" ; "武鸣县" ; "南宁市武鸣县双桥镇伊岭工业区C-3号" ; "娱乐休闲" ; " 魔术马戏" ; "0" ; "http://venue.damai.cn/venue_55213.html"
"55330";"广西实验电影院" ; "2024" ; "南宁" ; "青秀区" ; "南宁市青秀区建政路17号" ; "影院" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55330.html"
"55352";"广西儿童剧院" ; "2024" ; "南宁" ; "青秀区" ; "广西南宁市青秀区建政路24号" ; "剧场" ; " 戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_55352.html"
"55353";"广西桂戏坊" ; "2024" ; "南宁" ; "青秀区" ; "广西南宁市青秀区建政路24号" ; "剧场" ; " 戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_55353.html"
"55354";"广西明星剧院 " ; "2024" ; "南宁" ; "青秀区" ; "广西南宁市青秀区民主路11号" ; "剧场" ; " 话剧" ; "0" ; "http://venue.damai.cn/venue_55354.html"
"55370";"新会书院" ; "2024" ; "南宁" ; "兴宁区" ; "南宁市兴宁区解放路42号" ; "娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55370.html"
"55432";"广西杂技剧场" ; "2024" ; "南宁" ; "青秀区" ; "广西南宁市思贤路38-21号" ; "未知" ; " 未知" ; "1" ; "http://venue.damai.cn/venue_55432.html"
"55492";"广西艺术学院会演中心" ; "2024" ; "南宁" ; "青秀区" ; "南宁市青秀区教育路7号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55492.html"
"55507";"李宁体育园" ; "2024" ; "南宁" ; "青秀区" ; "广西南宁青秀区凤岭南路13号 " ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55507.html"
"56296";"广西体育中心足球训练场" ; "2024" ; "南宁" ; "良庆区" ; "南宁市五象大道西段669号" ; "未知" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_56296.html"
"56328";"南宁沃美影城" ; "2024" ; "南宁" ; "青秀区" ; "南宁市青秀区青秀路万象城五楼" ; "影院" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56328.html"
"56332";"南宁星美国际影城" ; "2024" ; "南宁" ; "西乡塘区" ; "南宁市大学东路98号新世界购物中心A区3楼" ; "影院" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56332.html"
"56335";"南宁市红星电影城" ; "2024" ; "南宁" ; "兴宁区" ; "南宁市兴宁路步行街59号（红星城）三楼 " ; "影院" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56335.html"
"56771";"广西体育中心网球馆" ; "2024" ; "南宁" ; "良庆区" ; "广西壮族自治区南宁市良庆区" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56771.html"
"59212";"西关新天地9楼" ; "2024" ; "南宁" ; "兴宁区" ; "南宁市兴宁区西关路2号西关新天地9楼" ; "娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59212.html"
"59746";"南宁青秀山东盟友谊园大草坪" ; "2024" ; "南宁" ; "青秀区" ; "南宁市区东南9公里处的邕江江畔" ; "未知" ; " 未知" ; "1" ; "http://venue.damai.cn/venue_59746.html"
"393";"青岛国际帆船中心" ; "1847" ; "青岛" ; "市南区" ; "中国山东省青岛市浮山湾畔" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_393.html"
"863";"作废" ; "1847" ; "青岛" ; "市南区" ; "中国青岛高新区世纪广场" ; "会展中心" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_863.html"
"936";"青岛大学体育馆" ; "1847" ; "青岛" ; "崂山区" ; "宁夏路308号" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_936.html"
"1187";"青岛市体育中心国信体育馆 " ; "1847" ; "青岛" ; "市南区" ; "位于浮山新区体育中心的同安路和劲松七路交会处" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_1187.html"
"1428";"青大体育馆" ; "1847" ; "青岛" ; "市南区" ; "青岛市市南区宁夏路308号" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_1428.html"
"1518";"青岛舜谊SY实验剧场" ; "1847" ; "青岛" ; "市北区" ; "青岛市市北区顺兴路26号（青岛市北文化局内）" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1518.html"
"1519";"青岛市人民会堂" ; "1847" ; "青岛" ; "市南区" ; "青岛市市南区太平路9号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1519.html"
"1520";"青岛音乐厅" ; "1847" ; "青岛" ; "市南区" ; "青岛市南区兰山路1号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1520.html"
"1529";"青岛啤酒城" ; "1847" ; "青岛" ; "崂山区" ; "青岛市崂山区香港东路198号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1529.html"
"1610";"青岛岸琴御酒店" ; "1847" ; "青岛" ; "崂山区" ; "青岛崂山区东海东路85号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1610.html"
"1614";"爱尊客酒店" ; "1847" ; "青岛" ; "市南区" ; "青岛市各爱尊客酒店" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1614.html"
"1626";"青岛市黄岛区金沙滩风景区" ; "1847" ; "青岛" ; "黄岛区" ; "青岛市开发区金沙滩景区" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1626.html"
"1639";"奥帆中心" ; "1847" ; "青岛" ; "市南区" ; "青岛奥林匹克帆船中心内" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1639.html"
"53056";"青岛大剧院" ; "1847" ; "青岛" ; "崂山区" ; "云岭路与南岭路交会处" ; "剧场" ; " 话剧/歌剧" ; "2" ; "http://venue.damai.cn/venue_53056.html"
"53097";"猫头鹰酒吧" ; "1847" ; "青岛" ; "市南区" ; "山东青岛市市南区奥帆中心情人坝酒吧街" ; "Livehouse" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_53097.html"
"53112";"奥帆中心大剧院" ; "1847" ; "青岛" ; "市南区" ; "山东省青岛市市南区燕儿岛路1号奥帆中心内原丈量码头顶端" ; "剧场" ; " 话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_53112.html"
"53113";"中国票务在线" ; "1847" ; "青岛" ; "市南区" ; "山东省济南市历下区解放路112号正大时代广场1116室" ; "其他" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_53113.html"
"53122";"青岛国信体育馆训练馆" ; "1847" ; "青岛" ; "市北区" ; "山东青岛市市北区同安路颐中体育中心" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_53122.html"
"53310";"青话小剧场" ; "1847" ; "青岛" ; "市北区" ; "山东省青岛市市北区胶州路中段临清路12号" ; "剧场" ; " 演唱会/音乐会/话剧/歌剧/戏曲综艺/魔术马戏/舞蹈芭蕾/体育比赛/儿童亲子" ; "0" ; "http://venue.damai.cn/venue_53310.html"
"53397";"中国海洋大学体育馆主馆" ; "1847" ; "青岛" ; "崂山区" ; "青岛市崂山区松岭路238号" ; "体育场馆" ; " 音乐会/话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_53397.html"
"53417";"海尔洲际酒店阶梯礼堂" ; "1847" ; "青岛" ; "市南区" ; "青岛市市南区澳门路98号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53417.html"
"53443";"青岛自由人酒吧" ; "1847" ; "青岛" ; "市南区" ; "青岛市市南区江西路163号" ; "Livehouse/商业中心" ; " 音乐会" ; "0" ; "http://venue.damai.cn/venue_53443.html"
"53451";"青岛四机文化宫（原四机俱乐部）" ; "1847" ; "青岛" ; "四方区" ; "青岛市四方区遵化路2号" ; "剧场" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53451.html"
"53470";"青岛仁和时代广场" ; "1847" ; "青岛" ; "市南区" ; " 青岛开发区唐岛湾步行街" ; "广场" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53470.html"
"53491";"青岛天泰体育场" ; "1847" ; "青岛" ; "市南区" ; "青岛市市南区文登路9号" ; "体育场馆" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53491.html"
"53508";"海角3号酒吧 " ; "1847" ; "青岛" ; "崂山区" ; "崂山区东海东路59号酒吧街-1" ; "商业中心/娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53508.html"
"53515";"青岛第三海水浴场" ; "1847" ; "青岛" ; "市南区" ; "青岛市市南区太平角东部湛山湾畔" ; "景区" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53515.html"
"53566";"青岛石老人海水浴场 " ; "1847" ; "青岛" ; "崂山区" ; "崂山区海尔路南端" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53566.html"
"53611";"青岛万达影城（台东店）6号厅" ; "1847" ; "青岛" ; "市北区" ; "山东省青岛市市北区台东3路63号万达购物广场四层" ; "影院" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53611.html"
"53614";"青岛万达影城（CBD店）8号厅" ; "1847" ; "青岛" ; "市北区" ; "山东省青岛市市北区徐州路185号3楼" ; "影院" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53614.html"
"53861";"中国石油大学（华东）青岛校区体育馆" ; "1847" ; "青岛" ; "黄岛区" ; "青岛经济技术开发区长江西路66号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53861.html"
"53952";"青岛大学麦岛校区(东院)文化名人餐厅3楼校友俱乐部" ; "1847" ; "青岛" ; "市南区" ; "香港东路7号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53952.html"
"54128";"青岛市新兴体育馆" ; "1847" ; "青岛" ; "市北区" ; "山东省青岛市市北区延吉路108号" ; "体育场馆" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54128.html"
"54207";"奥帆中心博物馆5D电影院" ; "1847" ; "青岛" ; "市南区" ; "山东省青岛市市南区新会路1号（青岛奥帆中心内）" ; "影院" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54207.html"
"54311";"胶南城市阳台广场" ; "1847" ; "青岛" ; "胶南市" ; "青岛胶南城市阳台广场" ; "广场" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54311.html"
"54403";"青岛广电影视剧场" ; "1847" ; "青岛" ; "市南区" ; "青岛市市南区宁夏路200号(青岛市广播电视局广电大厦院内)" ; "剧场" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54403.html"
